RCID,Lat,Lon
RC079979,51.69795,-3.7308
RC079980,51.68895,-3.73046
RC079215,51.68874,-3.74493
RC079216,51.67975,-3.74458
RC078451,51.67953,-3.75905
RC077694,51.67931,-3.77351
RC075425,51.66067,-3.81619
RC073175,51.63301,-3.85847
RC073176,51.62402,-3.8581
RC072433,51.62379,-3.87255
RC067194,51.89186,-3.98548
RC067936,51.9011,-3.97134
RC070914,51.92004,-3.91396
RC070913,51.92903,-3.91434
RC071656,51.92926,-3.89979
RC071655,51.93826,-3.90017
RC072397,51.94748,-3.886
RC073138,51.9657,-3.8722
RC073886,51.96593,-3.85764
RC229468,51.45342,-0.1642
RC229469,51.44442,-0.16456
RC230514,51.41677,-0.12249
RC230515,51.40777,-0.12286
RC230859,51.40754,-0.10848
RC230860,51.39855,-0.10885
RC231195,51.39832,-0.09448
RC231531,51.3801,-0.08085
RC231198,51.37134,-0.0956
RC230866,51.3446,-0.11108
RC229839,51.23738,-0.15848
RC229493,51.22861,-0.17316
RC229494,51.21962,-0.17352
RC229841,51.21939,-0.1592
RC229842,51.2104,-0.15956
RC229843,51.20141,-0.15991
RC229844,51.19242,-0.16027
RC229845,51.18342,-0.16063
RC229846,51.17443,-0.16099
RC229847,51.16544,-0.16135
RC229848,51.15645,-0.1617
RC229849,51.14745,-0.16206
RC229850,51.13846,-0.16242
RC229851,51.12947,-0.16278
RC229852,51.12048,-0.16313
RC229854,51.10249,-0.16385
RC229855,51.0935,-0.1642
RC229856,51.0845,-0.16456
RC229857,51.07551,-0.16491
RC230205,51.06629,-0.151
RC230553,51.06607,-0.13672
RC230554,51.05707,-0.13708
RC230555,51.04808,-0.13744
RC230899,51.04785,-0.12318
RC230900,51.03886,-0.12354
RC231235,51.03863,-0.10927
RC231238,51.01165,-0.11037
RC231239,51.00266,-0.11074
RC231240,50.99367,-0.1111
RC231241,50.98468,-0.11147
RC231242,50.97568,-0.11183
RC231243,50.96669,-0.1122
RC230908,50.96692,-0.12644
RC230910,50.94894,-0.12716
RC230911,50.93994,-0.12752
RC230567,50.94017,-0.14176
RC230568,50.93118,-0.14212
RC230569,50.92218,-0.14248
RC230221,50.92241,-0.15671
RC230222,50.91342,-0.15706
RC230224,50.89543,-0.15777
RC230225,50.88644,-0.15813
RC229878,50.88666,-0.17235
RC229879,50.87767,-0.1727
RC230226,50.87745,-0.15848
RC230227,50.86845,-0.15884
RC230228,50.85946,-0.15919
RC230229,50.85047,-0.15954
RC221521,51.36783,-0.46953
RC221120,51.36801,-0.48389
RC221119,51.37701,-0.4836
RC220714,51.37719,-0.49797
RC220308,51.38637,-0.51205
RC219899,51.38655,-0.52643
RC219898,51.39554,-0.52614
RC219489,51.39572,-0.54052
RC219080,51.3959,-0.5549
RC189198,53.67043,-1.47795
RC190707,53.67022,-1.43251
RC191210,53.67015,-1.41736
RC191712,53.67907,-1.40209
RC192215,53.67899,-1.38694
RC192704,53.67891,-1.37179
RC193193,53.67883,-1.35664
RC193686,53.67875,-1.34149
RC193685,53.68774,-1.34135
RC194165,53.68766,-1.3262
RC194164,53.69665,-1.32606
RC195114,53.70547,-1.2956
RC196998,53.7051,-1.23497
RC197465,53.705,-1.21981
RC197932,53.7049,-1.20465
RC199801,53.69549,-1.14421
RC200259,53.69538,-1.12905
RC200717,53.69527,-1.1139
RC202545,53.69481,-1.05328
RC202995,53.69469,-1.03813
RC203445,53.69456,-1.02298
RC203895,53.69444,-1.00783
RC204327,53.69431,-0.99267
RC204759,53.69418,-0.97752
RC205191,53.69405,-0.96237
RC205192,53.68506,-0.96259
RC205624,53.68493,-0.94744
RC206056,53.6848,-0.93229
RC159003,52.19626,-2.22742
RC159004,52.18726,-2.22737
RC158301,52.18723,-2.24201
RC157602,52.1872,-2.25664
RC157603,52.17821,-2.25659
RC156900,52.17817,-2.27123
RC156198,52.16914,-2.2858
RC156199,52.16015,-2.28575
RC156200,52.15115,-2.28569
RC155497,52.15112,-2.30031
RC154787,52.13309,-2.31481
RC154788,52.12409,-2.31475
RC154789,52.1151,-2.31469
RC154790,52.1061,-2.31462
RC154791,52.0971,-2.31456
RC154079,52.09706,-2.32917
RC154080,52.08807,-2.3291
RC153368,52.08803,-2.34371
RC152656,52.08798,-2.35831
RC152657,52.07899,-2.35824
RC151937,52.06995,-2.37277
RC151216,52.0699,-2.38736
RC151217,52.06091,-2.38729
RC150497,52.05186,-2.4018
RC150498,52.04287,-2.40172
RC149760,52.04281,-2.41631
RC149022,52.04276,-2.4309
RC148279,52.04271,-2.44549
RC148278,52.0517,-2.44558
RC147535,52.05165,-2.46017
RC146792,52.05159,-2.47477
RC146791,52.06058,-2.47486
RC146035,52.06053,-2.48946
RC145279,52.06046,-2.50405
RC143761,52.06034,-2.53324
RC143760,52.06933,-2.53335
RC142998,52.06926,-2.54795
RC142228,52.06919,-2.56255
RC141458,52.06912,-2.57714
RC140692,52.06905,-2.59174
RC140691,52.07805,-2.59186
RC139920,52.07797,-2.60646
RC139149,52.0779,-2.62106
RC138374,52.07782,-2.63566
RC137599,52.07774,-2.65027
RC136820,52.07766,-2.66487
RC136041,52.07757,-2.67947
RC047518,55.40669,-4.58471
RC048205,55.40703,-4.56893
RC048897,55.40736,-4.55314
RC048898,55.39837,-4.55256
RC049598,55.3987,-4.53677
RC050311,55.39903,-4.52099
RC050312,55.39005,-4.52042
RC050313,55.38107,-4.51985
RC051031,55.38139,-4.50407
RC051032,55.37241,-4.5035
RC051033,55.36343,-4.50293
RC051758,55.36375,-4.48716
RC051759,55.35476,-4.4866
RC052484,55.35508,-4.47083
RC052485,55.3461,-4.47027
RC053210,55.34642,-4.45451
RC214055,51.54181,-0.72344
RC214054,51.55081,-0.72319
RC214053,51.5598,-0.72294
RC214052,51.5688,-0.72269
RC214051,51.57779,-0.72244
RC214478,51.57763,-0.708
RC156051,53.49133,-2.29462
RC155347,53.50029,-2.30976
RC154634,53.50924,-2.32492
RC154633,53.51824,-2.32499
RC153921,53.5182,-2.34008
RC153209,53.51815,-2.35517
RC152497,53.51811,-2.37026
RC151776,53.51806,-2.38535
RC151055,53.51801,-2.40045
RC150334,53.51796,-2.41554
RC149596,53.5179,-2.43063
RC149595,53.5269,-2.43072
RC148857,53.52684,-2.44582
RC148114,53.52678,-2.46091
RC147371,53.52672,-2.47601
RC146628,53.52666,-2.4911
RC146627,53.53566,-2.4912
RC145871,53.53559,-2.5063
RC145115,53.53553,-2.5214
RC145114,53.54452,-2.52151
RC144358,53.54446,-2.53661
RC142064,53.54424,-2.58191
RC141295,53.53518,-2.59689
RC140528,53.54409,-2.61212
RC138210,53.55285,-2.65756
RC137435,53.55276,-2.67266
RC137434,53.56175,-2.6728
RC136655,53.56167,-2.68791
RC135876,53.56158,-2.70302
RC135875,53.57057,-2.70316
RC135097,53.57048,-2.71827
RC135096,53.57948,-2.71843
RC134318,53.57938,-2.73354
RC133533,53.57929,-2.74865
RC133532,53.58828,-2.74881
RC132740,53.58819,-2.76393
RC131948,53.58809,-2.77904
RC126427,53.61433,-2.88541
RC122464,53.63173,-2.96145
RC122463,53.64073,-2.96165
RC121665,53.6406,-2.97678
RC120867,53.64048,-2.99192
RC068213,57.49052,-4.24599
RC068956,57.49081,-4.22931
RC067470,57.49022,-4.26267
RC067471,57.48124,-4.26212
RC066732,57.48094,-4.27879
RC066002,57.48064,-4.29547
RC065266,57.48033,-4.31214
RC064528,57.48002,-4.32881
RC063790,57.47971,-4.34549
RC063049,57.4794,-4.36216
RC062314,57.47909,-4.37884
RC061584,57.47877,-4.39551
RC061583,57.48775,-4.3961
RC060853,57.48744,-4.41277
RC060854,57.47846,-4.41218
RC060124,57.47814,-4.42885
RC059416,57.47781,-4.44553
RC058708,57.47749,-4.4622
RC058707,57.48647,-4.4628
RC058706,57.49545,-4.46341
RC058705,57.50443,-4.46401
RC058704,57.51341,-4.46462
RC058703,57.52239,-4.46522
RC058702,57.53137,-4.46583
RC059410,57.53169,-4.44913
RC059409,57.54067,-4.44974
RC059408,57.54965,-4.45034
RC060116,57.54997,-4.43364
RC060115,57.55895,-4.43423
RC060114,57.56793,-4.43483
RC059406,57.56761,-4.45155
RC060113,57.57691,-4.43543
RC060112,57.58589,-4.43603
RC060841,57.59519,-4.41991
RC060840,57.60417,-4.42051
RC061569,57.61347,-4.40437
RC062299,57.61379,-4.38763
RC062298,57.62277,-4.38822
RC063033,57.62308,-4.37148
RC063032,57.63206,-4.37207
RC063772,57.64136,-4.35591
RC064509,57.65065,-4.33974
RC064508,57.65963,-4.34032
RC065246,57.65994,-4.32356
RC065245,57.66892,-4.32414
RC065244,57.6779,-4.32471
RC065980,57.6782,-4.30794
RC066710,57.67851,-4.29118
RC066709,57.68749,-4.29175
RC067448,57.68779,-4.27498
RC067447,57.69677,-4.27554
RC068190,57.69707,-4.25876
RC068933,57.69737,-4.24199
RC069680,57.69767,-4.22521
RC069681,57.68869,-4.22466
RC070428,57.68898,-4.20789
RC071175,57.68927,-4.19112
RC071918,57.68956,-4.17435
RC072661,57.68985,-4.15758
RC074906,57.71764,-4.10882
RC074905,57.72662,-4.10935
RC075663,57.7269,-4.09256
RC075662,57.73588,-4.09307
RC076418,57.74514,-4.07679
RC077175,57.74541,-4.06
RC077174,57.75439,-4.06051
RC077931,57.75467,-4.0437
RC078696,57.75494,-4.0269
RC079460,57.76419,-4.01059
RC079459,57.77317,-4.01109
RC080220,57.77343,-3.99428
RC080219,57.78242,-3.99478
RC080218,57.7914,-3.99527
RC079457,57.79113,-4.01209
RC079456,57.80011,-4.01259
RC078691,57.79984,-4.02942
RC078690,57.80883,-4.02992
RC077925,57.80856,-4.04675
RC077924,57.81754,-4.04726
RC077167,57.81726,-4.06409
RC076409,57.82597,-4.08144
RC075651,57.83467,-4.0988
RC074893,57.83439,-4.11564
RC074894,57.82541,-4.11512
RC074139,57.82513,-4.13195
RC073389,57.82485,-4.14879
RC073388,57.83383,-4.14932
RC072645,57.83354,-4.16616
RC071901,57.84223,-4.18354
RC072644,57.84252,-4.1667
RC071900,57.85121,-4.18409
RC071157,57.85092,-4.20093
RC070409,57.85961,-4.21833
RC069662,57.85931,-4.23518
RC068915,57.85902,-4.25203
RC068916,57.85004,-4.25147
RC068173,57.84974,-4.26832
RC067430,57.84943,-4.28516
RC067429,57.85841,-4.28573
RC066690,57.85811,-4.30258
RC065960,57.8578,-4.31943
RC065959,57.86678,-4.32001
RC065223,57.86647,-4.33686
RC065222,57.87545,-4.33744
RC064484,57.87514,-4.3543
RC064483,57.88412,-4.35489
RC063745,57.88381,-4.37175
RC063744,57.89279,-4.37234
RC063743,57.90177,-4.37293
RC063002,57.90145,-4.3898
RC063001,57.91043,-4.3904
RC062266,57.91011,-4.40727
RC062265,57.91909,-4.40787
RC062999,57.92839,-4.39159
RC062264,57.92807,-4.40847
RC062263,57.93705,-4.40907
RC062262,57.94603,-4.40968
RC062997,57.94635,-4.39279
RC062261,57.95501,-4.41028
RC062260,57.96399,-4.41088
RC062259,57.97296,-4.41148
RC062258,57.98194,-4.41209
RC062993,57.98226,-4.39518
RC062257,57.99092,-4.41269
RC062256,57.9999,-4.4133
RC062991,58.00022,-4.39638
RC062990,58.0092,-4.39698
RC063731,58.00952,-4.38006
RC063730,58.0185,-4.38066
RC064468,58.01881,-4.36374
RC065206,58.01913,-4.34681
RC065942,58.01944,-4.32989
RC066672,58.01975,-4.31296
RC066673,58.01077,-4.31238
RC067412,58.01107,-4.29546
RC068155,58.01138,-4.27854
RC068156,58.0024,-4.27797
RC068899,58.0027,-4.26105
RC069646,58.003,-4.24414
RC070393,58.0033,-4.22722
RC071140,58.00359,-4.2103
RC071883,58.00388,-4.19338
RC072626,58.00417,-4.17646
RC072627,57.99519,-4.17592
RC073370,57.99548,-4.159
RC073371,57.9865,-4.15846
RC074121,57.98679,-4.14155
RC074122,57.97781,-4.14101
RC074877,57.97809,-4.12411
RC075635,57.97837,-4.1072
RC075636,57.96939,-4.10667
RC076393,57.96967,-4.08977
RC076394,57.96069,-4.08925
RC077151,57.96097,-4.07235
RC077152,57.95198,-4.07183
RC077909,57.95226,-4.05493
RC078673,57.96151,-4.03855
RC080959,57.9713,-3.98834
RC081720,57.97156,-3.97144
RC081719,57.98054,-3.97193
RC082481,57.9808,-3.95502
RC036673,51.81643,-4.62103
RC083242,57.99004,-3.93859
RC084004,57.9903,-3.92168
RC084753,57.99055,-3.90476
RC085497,57.99081,-3.88785
RC085496,57.99979,-3.88832
RC086972,58.00927,-3.85494
RC086971,58.01825,-3.85541
RC086970,58.02723,-3.85587
RC087707,58.03646,-3.8394
RC088453,58.04569,-3.82292
RC089200,58.05491,-3.80643
RC089942,58.06413,-3.78993
RC090704,58.06437,-3.77298
RC091453,58.06461,-3.75603
RC092200,58.07382,-3.73952
RC092199,58.0828,-3.73995
RC092951,58.08303,-3.72299
RC093682,58.08326,-3.70603
RC094415,58.09247,-3.6895
RC094414,58.10145,-3.68992
RC095143,58.10168,-3.67295
RC095142,58.11066,-3.67337
RC095866,58.11088,-3.6564
RC095865,58.11987,-3.65681
RC095141,58.11964,-3.67379
RC095140,58.12863,-3.67421
RC095139,58.13761,-3.67464
RC094410,58.13739,-3.69162
RC093676,58.13716,-3.70861
RC092944,58.14591,-3.72603
RC092192,58.14568,-3.74302
RC091444,58.14545,-3.76001
RC090695,58.14521,-3.777
RC090696,58.13623,-3.77655
RC089933,58.14498,-3.79399
RC089190,58.14474,-3.81098
RC088441,58.15348,-3.82843
RC088442,58.14449,-3.82797
RC087694,58.15323,-3.84542
RC087693,58.16221,-3.84589
RC086955,58.16197,-3.86289
RC086954,58.17095,-3.86336
RC086953,58.17993,-3.86383
RC086215,58.17968,-3.88083
RC086214,58.18866,-3.88131
RC086952,58.18891,-3.8643
RC086213,58.19764,-3.88178
RC085474,58.19739,-3.8988
RC084729,58.20612,-3.91629
RC084728,58.2151,-3.91678
RC083979,58.21484,-3.9338
RC083978,58.22383,-3.93429
RC083977,58.23281,-3.93478
RC083975,58.25077,-3.93575
RC083974,58.25975,-3.93624
RC083973,58.26873,-3.93673
RC083972,58.27771,-3.93723
RC084718,58.30492,-3.92163
RC084717,58.3139,-3.92212
RC085461,58.31415,-3.90505
RC085460,58.32314,-3.90553
RC085459,58.33212,-3.90602
RC084715,58.33186,-3.9231
RC084714,58.34084,-3.92358
RC085457,58.35008,-3.90699
RC085456,58.35906,-3.90747
RC086195,58.35931,-3.89038
RC086933,58.35957,-3.87329
RC087671,58.35982,-3.85619
RC088418,58.36006,-3.8391
RC089165,58.36929,-3.82247
RC089908,58.36953,-3.80538
RC090670,58.36977,-3.78828
RC091419,58.37001,-3.77118
RC092167,58.37024,-3.75408
RC092919,58.37048,-3.73698
RC093650,58.37071,-3.71989
RC093649,58.37969,-3.72032
RC094382,58.3889,-3.70365
RC095110,58.39811,-3.68697
RC095834,58.39833,-3.66986
RC096566,58.40754,-3.65317
RC096567,58.39856,-3.65275
RC097287,58.41674,-3.63647
RC098012,58.42594,-3.61976
RC100241,58.4715,-3.57038
RC100988,58.48069,-3.55363
RC101735,58.48988,-3.53686
RC103236,58.49927,-3.50293
RC104734,58.50865,-3.46898
RC105495,58.50884,-3.45181
RC106250,58.51802,-3.43501
RC107007,58.50923,-3.41748
RC108528,58.5096,-3.38314
RC109298,58.50978,-3.36597
RC109299,58.5008,-3.36562
RC110065,58.50098,-3.34846
RC110832,58.49218,-3.33095
RC111589,58.49235,-3.31379
RC112374,58.48355,-3.2963
RC113158,58.48372,-3.27914
RC114753,58.47507,-3.24451
RC116372,58.46641,-3.20989
RC117187,58.46658,-3.19274
RC117188,58.45759,-3.19244
RC118808,58.4579,-3.15815
RC119614,58.45806,-3.141
RC119615,58.44907,-3.14071
RC120421,58.44923,-3.12357
RC121229,58.44039,-3.10615
RC124695,54.89087,-2.94439
RC124694,54.89986,-2.9446
RC123916,54.89974,-2.9602
RC123128,54.94456,-2.9769
RC119120,55.00684,-3.05664
RC119119,55.01583,-3.05688
RC118309,55.01569,-3.07253
RC117504,55.01555,-3.08817
RC116694,55.01541,-3.10382
RC115879,55.02426,-3.11972
RC115079,55.02411,-3.13536
RC114274,55.02397,-3.15101
RC113490,55.02382,-3.16666
RC113489,55.03281,-3.16693
RC112705,55.03266,-3.18258
RC112704,55.04164,-3.18284
RC111920,55.04149,-3.1985
RC111919,55.05048,-3.19877
RC111162,55.05033,-3.21443
RC111161,55.05931,-3.2147
RC110395,55.05916,-3.23036
RC110394,55.06815,-3.23064
RC109628,55.06799,-3.2463
RC108862,55.06783,-3.26197
RC108097,55.06766,-3.27764
RC107345,55.0675,-3.2933
RC106589,55.06733,-3.30897
RC105833,55.06716,-3.32463
RC105832,55.07615,-3.32493
RC105831,55.08514,-3.32523
RC106586,55.0943,-3.30985
RC105830,55.09413,-3.32552
RC105829,55.10312,-3.32582
RC105073,55.10294,-3.3415
RC105072,55.11193,-3.3418
RC104320,55.11176,-3.35748
RC104319,55.12075,-3.35779
RC104318,55.12974,-3.35809
RC104317,55.13872,-3.3584
RC104316,55.14771,-3.3587
RC103569,55.14754,-3.3744
RC103568,55.15653,-3.37471
RC103567,55.16551,-3.37502
RC102816,55.16534,-3.39072
RC102815,55.17432,-3.39104
RC102814,55.18331,-3.39135
RC102063,55.18313,-3.40706
RC102062,55.19212,-3.40738
RC102061,55.20111,-3.40769
RC102811,55.21028,-3.39229
RC102810,55.21927,-3.3926
RC102809,55.22826,-3.39292
RC102808,55.23724,-3.39323
RC102807,55.24623,-3.39355
RC102806,55.25522,-3.39386
RC102055,55.25504,-3.4096
RC102054,55.26403,-3.40992
RC102053,55.27302,-3.41024
RC101305,55.27283,-3.42598
RC101304,55.28182,-3.4263
RC101303,55.29081,-3.42663
RC100555,55.29062,-3.44238
RC100554,55.29961,-3.4427
RC099806,55.29943,-3.45846
RC099805,55.30841,-3.45879
RC099804,55.3174,-3.45912
RC099052,55.31721,-3.47488
RC099051,55.3262,-3.47522
RC099050,55.33519,-3.47555
RC098316,55.335,-3.49132
RC098315,55.34398,-3.49166
RC097589,55.34379,-3.50743
RC097588,55.35278,-3.50777
RC097587,55.36177,-3.50811
RC096865,55.36157,-3.52389
RC097586,55.37075,-3.50846
RC096864,55.37056,-3.52424
RC096863,55.37955,-3.52459
RC096862,55.38853,-3.52493
RC096861,55.39752,-3.52528
RC096128,55.39732,-3.54107
RC095400,55.39712,-3.55687
RC095399,55.40611,-3.55722
RC094674,55.40591,-3.57302
RC094673,55.4149,-3.57337
RC093939,55.41469,-3.58917
RC093938,55.42368,-3.58954
RC093209,55.42347,-3.60534
RC092468,55.42326,-3.62114
RC092467,55.43225,-3.62151
RC091719,55.43204,-3.63732
RC090975,55.43183,-3.65313
RC090974,55.44081,-3.6535
RC090973,55.4498,-3.65388
RC090972,55.45879,-3.65425
RC091716,55.459,-3.63844
RC091715,55.46799,-3.63881
RC090971,55.46778,-3.65463
RC090970,55.47676,-3.65501
RC090208,55.47655,-3.67083
RC089469,55.47633,-3.68666
RC089468,55.48532,-3.68704
RC089467,55.4943,-3.68742
RC089466,55.50329,-3.68781
RC089465,55.51228,-3.68819
RC089464,55.52126,-3.68858
RC090203,55.52148,-3.67274
RC090202,55.53047,-3.67312
RC090201,55.53945,-3.6735
RC090963,55.53967,-3.65765
RC090962,55.54866,-3.65803
RC091706,55.54887,-3.64217
RC091705,55.55786,-3.64255
RC092453,55.55807,-3.62669
RC092452,55.56706,-3.62706
RC092451,55.57604,-3.62743
RC093192,55.57625,-3.61157
RC093191,55.58524,-3.61194
RC093190,55.59423,-3.6123
RC093919,55.59443,-3.59643
RC093918,55.60342,-3.5968
RC093188,55.6122,-3.61304
RC093187,55.62119,-3.61341
RC092446,55.62098,-3.62929
RC092445,55.62996,-3.62967
RC092444,55.63895,-3.63004
RC092443,55.64794,-3.63041
RC092442,55.65692,-3.63079
RC092441,55.66591,-3.63116
RC091692,55.67468,-3.64744
RC091691,55.68367,-3.64782
RC090947,55.68346,-3.66373
RC090184,55.69223,-3.68002
RC089445,55.69201,-3.69593
RC088702,55.69179,-3.71184
RC087217,55.69134,-3.74366
RC086474,55.69111,-3.75958
RC086473,55.7001,-3.75998
RC085734,55.69987,-3.77589
RC084990,55.69964,-3.79181
RC084242,55.6994,-3.80772
RC083492,55.70816,-3.82405
RC083491,55.71714,-3.82447
RC082729,55.7169,-3.84039
RC082728,55.72589,-3.84081
RC082727,55.73487,-3.84124
RC081965,55.73463,-3.85717
RC081964,55.74362,-3.85759
RC081963,55.75261,-3.85802
RC081206,55.75236,-3.87395
RC079683,55.76086,-3.90626
RC078918,55.76061,-3.9222
RC078917,55.7696,-3.92264
RC078152,55.76935,-3.93858
RC077395,55.76909,-3.95452
RC076637,55.77782,-3.97092
RC076636,55.78681,-3.97137
RC075119,55.80426,-4.00419
RC074364,55.804,-4.02014
RC073614,55.80374,-4.0361
RC073613,55.81272,-4.03656
RC072870,55.81246,-4.05252
RC070636,55.82063,-4.10088
RC069142,55.82008,-4.1328
RC067656,55.81952,-4.16471
RC064712,55.82737,-4.22906
RC119325,53.04672,-3.00809
RC119324,53.05572,-3.0083
RC120130,53.05584,-2.99337
RC119323,53.06471,-3.00851
RC119322,53.0737,-3.00872
RC118512,53.07357,-3.02365
RC118511,53.08257,-3.02386
RC118510,53.09156,-3.02408
RC118509,53.10055,-3.02429
RC117703,53.10942,-3.03945
RC117702,53.11841,-3.03967
RC117701,53.1274,-3.03988
RC116890,53.13626,-3.05506
RC116889,53.14526,-3.05528
RC116888,53.15425,-3.0555
RC116887,53.16324,-3.05572
RC117697,53.16337,-3.04075
RC117696,53.17237,-3.04097
RC117695,53.18136,-3.04119
RC118500,53.18149,-3.02622
RC118499,53.19048,-3.02643
RC117694,53.19035,-3.04141
RC117693,53.19934,-3.04163
RC117692,53.20834,-3.04184
RC118496,53.21746,-3.02708
RC115243,53.38778,-3.09136
RC116044,53.37892,-3.07609
RC116045,53.36993,-3.07586
RC116864,53.37007,-3.06083
RC116865,53.36107,-3.0606
RC116866,53.35208,-3.06038
RC116048,53.34296,-3.07518
RC116049,53.33396,-3.07496
RC116050,53.32497,-3.07473
RC116051,53.31598,-3.07451
RC116052,53.30699,-3.07428
RC116053,53.29799,-3.07405
RC116872,53.29813,-3.05904
RC116873,53.28914,-3.05882
RC116874,53.28014,-3.0586
RC116875,53.27115,-3.05838
RC117685,53.27128,-3.04337
RC117686,53.26229,-3.04315
RC117687,53.2533,-3.04294
RC117688,53.24431,-3.04272
RC118493,53.24444,-3.02772
RC118494,53.23544,-3.02751
RC118495,53.22645,-3.02729
RC169285,52.57428,-2.00788
RC231533,51.36212,-0.08161
RC224886,52.61595,-0.29333
RC224885,52.62495,-0.29298
RC225271,52.63372,-0.27785
RC225270,52.64271,-0.27749
RC225647,52.65149,-0.26235
RC225648,52.6425,-0.26271
RC225646,52.66048,-0.262
RC226023,52.66925,-0.24685
RC226022,52.67824,-0.24649
RC226021,52.68723,-0.24613
RC226399,52.68701,-0.23133
RC226398,52.696,-0.23097
RC226397,52.70499,-0.23061
RC226775,52.70477,-0.2158
RC226774,52.71376,-0.21544
RC227525,52.75826,-0.18396
RC227883,52.77602,-0.16838
RC225008,51.51895,-0.33465
RC225007,51.52794,-0.33432
RC160503,51.2607,-2.19409
RC159107,51.26065,-2.22277
RC139276,50.93539,-2.60572
RC138501,50.93531,-2.61996
RC163285,51.42273,-2.1372
RC163286,51.41373,-2.13718
RC163287,51.40473,-2.13715
RC163288,51.39574,-2.13712
RC162590,51.39572,-2.15151
RC162591,51.38672,-2.15148
RC162592,51.37772,-2.15145
RC162593,51.36873,-2.15142
RC161891,51.36871,-2.16579
RC161892,51.35971,-2.16576
RC160493,51.35067,-2.19447
RC159795,51.35065,-2.20884
RC159797,51.33265,-2.20875
RC159798,51.32365,-2.20871
RC159799,51.31466,-2.20867
RC160498,51.30569,-2.19428
RC160499,51.29669,-2.19424
RC160500,51.28769,-2.1942
RC160501,51.27869,-2.19416
RC158404,51.26062,-2.23711
RC157706,51.25159,-2.2514
RC157003,51.25156,-2.26574
RC155598,51.2425,-2.29436
RC154890,51.20647,-2.30845
RC154178,51.20643,-2.32278
RC154179,51.19744,-2.32272
RC154180,51.18844,-2.32265
RC153469,51.1794,-2.33691
RC152757,51.17936,-2.35122
RC152758,51.17036,-2.35115
RC150597,51.15223,-2.39394
RC150598,51.14324,-2.39386
RC149860,51.14319,-2.40817
RC149861,51.13419,-2.40809
RC149123,51.13414,-2.42239
RC149124,51.12514,-2.42231
RC149125,51.11615,-2.42223
RC148382,51.11609,-2.43652
RC147639,51.11604,-2.45082
RC147640,51.10704,-2.45073
RC146897,51.10699,-2.46502
RC146141,51.10693,-2.47932
RC145385,51.10687,-2.49361
RC143107,51.08869,-2.53628
RC142340,51.06163,-2.55025
RC142341,51.05263,-2.55014
RC142342,51.04364,-2.55003
RC141572,51.04357,-2.56431
RC141573,51.03457,-2.5642
RC141574,51.02557,-2.56409
RC141575,51.01658,-2.56398
RC141576,51.00758,-2.56387
RC141577,50.99858,-2.56376
RC140811,50.99851,-2.57802
RC140812,50.98952,-2.57791
RC140813,50.98052,-2.5778
RC140043,50.97145,-2.59194
RC140814,50.97152,-2.57769
RC140044,50.96245,-2.59182
RC140045,50.95346,-2.59171
RC139274,50.95338,-2.60596
RC139275,50.94439,-2.60584
RC138500,50.94431,-2.62008
RC140049,50.91747,-2.59125
RC140820,50.91754,-2.57702
